"28.
The Wolf of Wall Street
(2013)",(2013),R,180 min,"Biography, Comedy, Crime",8.2,"75        
        Metascore","Based on the true story of Jordan Belfort, from his rise to a wealthy stock-broker living the high life to his fall involving crime, corruption and the federal government.","Votes:
1,480,229
| Gross:
$116.90M"
"29.
The Batman
(2022)",(2022),PG-13,176 min,"Action, Crime, Drama",7.8,"72        
        Metascore","When a sadistic serial killer begins murdering key political figures in Gotham, Batman is forced to investigate the city's hidden corruption and question his family's involvement.","Votes:
712,367
| Gross:
$369.35M"
"30.
Midsommar
(2019)",(2019),R,148 min,"Drama, Horror, Mystery",7.1,"72        
        Metascore",A couple travels to Northern Europe to visit a rural hometown's fabled Swedish mid-summer festival. What begins as an idyllic retreat quickly devolves into an increasingly violent and bizarre competition at the hands of a pagan cult.,"Votes:
360,034
| Gross:
$27.33M"
"31.
Annihilation
(I) (2018)",(I) (2018),R,115 min,"Adventure, Drama, Horror",6.8,"79        
        Metascore","A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.","Votes:
343,780
| Gross:
$32.73M"
"32.
Once Upon a Time in Hollywood
(2019)",(2019),R,161 min,"Comedy, Drama",7.6,"83        
        Metascore",A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,"Votes:
787,078
| Gross:
$142.50M"
"33.
Knights of the Zodiac
(2023)",(2023),PG-13,112 min,"Action, Adventure, Drama",4.4,"35        
        Metascore","When a goddess of war reincarnates in the body of a young girl, street orphan Seiya discovers that he is destined to protect her and save the world. But only if he can face his own past and become a Knight of the Zodiac.","Votes:
6,834"
"34.
The Lincoln Lawyer
(2011)",(2011),R,118 min,"Crime, Drama, Mystery",7.3,"63        
        Metascore",A lawyer defending a wealthy man begins to believe his client is guilty of more than just one crime.,"Votes:
245,859
| Gross:
$58.01M"
"35.
Love
(II) (2015)",(II) (2015),TV-MA,135 min,"Drama, Romance",6.1,"51        
        Metascore","Murphy is an American living in Paris who enters a highly sexually and emotionally charged relationship with Electra. Unaware of the effect it will have on their relationship, they invite their pretty neighbor into their bed.","Votes:
63,289"
"36.
The Passion of the Christ
(2004)",(2004),R,127 min,Drama,7.2,"47        
        Metascore","Depicts the final twelve hours in the life of Jesus of Nazareth, on the day of his crucifixion in Jerusalem.","Votes:
242,106
| Gross:
$370.78M"
"37.
Pulp Fiction
(1994)",(1994),R,154 min,"Crime, Drama",8.9,"95        
        Metascore","The lives of two mob hitmen, a boxer, a gangster and his wife, and a pair of diner bandits intertwine in four tales of violence and redemption.","Votes:
2,125,692
| Gross:
$107.93M"
"39.
The Whale
(2022)",(2022),R,117 min,Drama,7.7,"60        
        Metascore","A reclusive, morbidly obese English teacher attempts to reconnect with his estranged teenage daughter.","Votes:
162,741"
"40.
Are You There God? It's Me, Margaret.
(2023)",(2023),PG-13,106 min,"Comedy, Drama, Family",7.4,"84        
        Metascore","When her family moves from the city to the suburbs, 11-year-old Margaret navigates new friends, feelings, and the beginning of adolescence.","Votes:
10,634"
"41.
Nobody
(I) (2021)",(I) (2021),R,92 min,"Action, Crime, Drama",7.4,"64        
        Metascore","A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.","Votes:
295,069
| Gross:
$27.27M"
"42.
The Departed
(2006)",(2006),R,151 min,"Crime, Drama, Thriller",8.5,"85        
        Metascore",An undercover cop and a mole in the police attempt to identify each other while infiltrating an Irish gang in South Boston.,"Votes:
1,366,575
| Gross:
$132.38M"
"43.
Dunkirk
(2017)",(2017),PG-13,106 min,"Action, Drama, History",7.8,"94        
        Metascore","Allied soldiers from Belgium, the British Commonwealth and Empire, and France are surrounded by the German Army and evacuated during a fierce battle in World War II.","Votes:
690,899
| Gross:
$188.37M"
"44.
No Country for Old Men
(2007)",(2007),R,122 min,"Crime, Drama, Thriller",8.2,"92        
        Metascore",Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,"Votes:
1,010,450
| Gross:
$74.28M"
"45.
The Prestige
(2006)",(2006),PG-13,130 min,"Drama, Mystery, Sci-Fi",8.5,"66        
        Metascore","After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.","Votes:
1,376,100
| Gross:
$53.09M"
"46.
Tetris
(2023)",(2023),R,118 min,"Biography, Drama, History",7.4,"61        
        Metascore","The story of how one of the world's most popular video games found its way to players around the globe. Businessman Henk Rogers and Tetris inventor Alexey Pajitnov join forces in the USSR, risking it all to bring Tetris to the masses.","Votes:
61,373"
"47.
Gladiator
(2000)",(2000),R,155 min,"Action, Adventure, Drama",8.5,"67        
        Metascore",A former Roman General sets out to exact vengeance against the corrupt emperor who murdered his family and sent him into slavery.,"Votes:
1,546,980
| Gross:
$187.71M"
"49.
Top Gun
(1986)",(1986),PG,109 min,"Action, Drama",6.9,"50        
        Metascore","As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.","Votes:
479,027
| Gross:
$179.80M"
"50.
Triangle of Sadness
(2022)",(2022),R,147 min,"Comedy, Drama",7.3,"63        
        Metascore",A fashion model celebrity couple join an eventful cruise for the super-rich.,"Votes:
145,638"
"2.
Spider-Man: Across the Spider-Verse
(2023)",(2023),PG,140 min,"Animation, Action, Adventure",8.9,"86        
        Metascore","Miles Morales catapults across the Multiverse, where he encounters a team of Spider-People charged with protecting its very existence. When the heroes clash on how to handle a new threat, Miles must redefine what it means to be a hero.","Votes:
188,247"
"3.
Elemental
(2023)",(2023),PG,101 min,"Animation, Adventure, Comedy",7.1,"58        
        Metascore","Follows Ember and Wade, in a city where fire-, water-, land- and air-residents live together.","Votes:
24,636"
"4.
Nimona
(2023)",(2023),PG,101 min,"Animation, Action, Adventure",7.6,"75        
        Metascore","When a knight in a futuristic medieval world is framed for a crime he didn't commit, the only one who can help him prove his innocence is Nimona -- a mischievous teen who happens to be a shapeshifting creature he's sworn to destroy.","Votes:
18,691"
"5.
The Super Mario Bros. Movie
(2023)",(2023),PG,92 min,"Animation, Adventure, Comedy",7.1,"46        
        Metascore","A plumber named Mario travels through an underground labyrinth with his brother, Luigi, trying to save a captured princess.","Votes:
163,437"
"7.
The Little Mermaid
(I) (2023)",(I) (2023),PG,135 min,"Adventure, Family, Fantasy",7.2,"59        
        Metascore",A young mermaid makes a deal with a sea witch to trade her beautiful voice for human legs so she can discover the world above water and impress a prince.,"Votes:
95,023"
"8.
Ruby Gillman, Teenage Kraken
(2023)",(2023),PG,91 min,"Animation, Action, Adventure",5.8,"50        
        Metascore","A shy adolescent learns that she comes from a fabled royal family of legendary sea krakens and that her destiny lies in the depths of the waters, which is bigger than she could have ever imagined.","Votes:
3,429"
"10.
Spider-Man: Into the Spider-Verse
(2018)",(2018),PG,117 min,"Animation, Action, Adventure",8.4,"87        
        Metascore",Teen Miles Morales becomes the Spider-Man of his universe and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.,"Votes:
610,338
| Gross:
$190.24M"
"11.
Puss in Boots: The Last Wish
(2022)",(2022),PG,102 min,"Animation, Adventure, Comedy",7.9,"73        
        Metascore","When Puss in Boots discovers that his passion for adventure has taken its toll and he has burned through eight of his nine lives, he launches an epic journey to restore them by finding the mythical Last Wish.","Votes:
142,285
| Gross:
$168.46M"
"12.
Harry Potter and the Sorcerer's Stone
(2001)",(2001),PG,152 min,"Adventure, Family, Fantasy",7.6,"65        
        Metascore","An orphaned boy enrolls in a school of wizardry, where he learns the truth about himself, his family and the terrible evil that haunts the magical world.","Votes:
815,937
| Gross:
$317.58M"
"13.
Are You There God? It's Me, Margaret.
(2023)",(2023),PG-13,106 min,"Comedy, Drama, Family",7.4,"84        
        Metascore","When her family moves from the city to the suburbs, 11-year-old Margaret navigates new friends, feelings, and the beginning of adolescence.","Votes:
10,634"
"16.
Charlie and the Chocolate Factory
(2005)",(2005),PG,115 min,"Adventure, Comedy, Family",6.7,"72        
        Metascore","A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.","Votes:
500,734
| Gross:
$206.46M"
"17.
Willy Wonka & the Chocolate Factory
(1971)",(1971),G,100 min,"Family, Fantasy, Musical",7.8,"67        
        Metascore",A poor but hopeful boy seeks one of the five coveted golden tickets that will send him on a tour of Willy Wonka's mysterious chocolate factory.,"Votes:
211,307
| Gross:
$4.00M"
"18.
The Goonies
(1985)",(1985),PG,114 min,"Adventure, Comedy, Family",7.7,"62        
        Metascore",A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirate's long-lost treasure.,"Votes:
287,083
| Gross:
$61.50M"
"19.
The Sandlot
(1993)",(1993),PG,101 min,"Comedy, Drama, Family",7.8,"55        
        Metascore","In the summer of 1962, a new kid in town is taken under the wing of a young baseball prodigy and his rowdy team, resulting in many adventures.","Votes:
97,845
| Gross:
$32.42M"
"20.
Roald Dahl's Matilda the Musical
(2022)",(2022),PG,117 min,"Comedy, Drama, Family",7.0,"72        
        Metascore","An adaptation of the Tony and Olivier award-winning musical. Matilda tells the story of an extraordinary girl who, armed with a sharp mind and a vivid imagination, dares to take a stand to change her story with miraculous results.","Votes:
24,751"
"22.
Sleepover
(2004)",(2004),PG,89 min,"Comedy, Family, Romance",5.3,"33        
        Metascore","Desperate to improve their social status, four best friends enter into an all-night scavenger hunt against the popular clique in their school.","Votes:
17,444
| Gross:
$9.44M"
"23.
The Princess Bride
(1987)",(1987),PG,98 min,"Adventure, Comedy, Family",8.0,"77        
        Metascore","A bedridden boy's grandfather reads him the story of a farmboy-turned-pirate who encounters numerous obstacles, enemies and allies in his quest to be reunited with his true love.","Votes:
438,128
| Gross:
$30.86M"
